2022-03-04 21:44,26.1,51.9,4.28,14.6,0.0852,1494
2022-03-04 21:48,26.3,51.6,4.01,14.9,0.0852,1494
2022-03-04 21:52,26.4,52.7,4.12,15.1,0.0889,1492
2022-03-04 21:56,26.3,52.4,4.33,14.9,0.0926,1493
2022-03-04 22:00,26.4,52.3,4.53,14.9,0.0963,1493
2022-03-04 22:04,25.9,52.6,4.32,14.9,0.0889,1493
2022-03-04 22:08,25.1,50.8,4.12,14.4,0.1,1496
2022-03-04 22:12,27.1,277,3.94,15.8,0.0889,1228
2022-03-04 22:16,27.1,776,2.57,15.7,0.137,497
2022-03-04 22:20,25.2,49.2,4.36,12.7,1.08,1500
2022-03-04 22:24,25.5,50.9,4.38,13.9,0.0741,1497
2022-03-04 22:28,25.3,50.6,4.57,14.2,0.1,1496
2022-03-04 22:32,26.5,53.7,4.5,15.1,0.0852,1491
2022-03-04 22:36,26.3,52,4.76,14.9,0.0741,1493
2022-03-04 22:40,25.5,51,4.5,14.2,0.0889,1496
2022-03-04 22:44,25.1,50.6,4.13,14,0.0778,1497
2022-03-04 22:48,24.9,50,4.1,13.8,0.0704,1499
2022-03-04 22:52,25.6,54.4,4.84,14,0.0926,1492
2022-03-04 22:56,25.4,51.1,4.25,14,0.0852,1496
2022-03-04 23:00,25.4,50.5,4.96,14.1,0.0852,1496
2022-03-04 23:04,25,50.7,4.64,14.1,0.0889,1497
2022-03-04 23:08,25.2,50.5,4.59,14,0.0852,1497
2022-03-04 23:12,25.6,272,3.74,14.5,0.0889,1228
2022-03-04 23:16,24.6,912,1.75,15.4,0.0815,288
2022-03-04 23:20,26.1,56.6,4.9,14.6,0.0963,1488
2022-03-04 23:24,26.4,57.6,4.82,15.3,0.0852,1486
2022-03-04 23:28,29.1,893,2.86,21.3,0.0926,478
2022-03-04 23:32,28.5,283,4.78,17.5,0.0889,1243
2022-03-04 23:36,34.5,110,5.32,20.3,0.0815,1418
2022-03-04 23:40,32.6,88.6,5.19,19.3,0.0852,1443
2022-03-04 23:44,32.4,88.7,5.91,19.4,0.493,1442
2022-03-04 23:48,33.2,91.3,5.68,19.9,0.0963,1439
2022-03-04 23:52,32.5,90.6,6.15,19.7,0.0741,1440
2022-03-04 23:56,32.1,86.6,5.79,19,0.0926,1446
2022-03-05 0:00,30.3,77.2,5.38,17.9,0.104,1459
2022-03-05 0:04,31.4,83,6.01,18.5,0.107,1451
2022-03-05 0:08,32,544,4.13,20.9,0.0889,895
2022-03-05 0:12,29.7,897,2.98,19.9,0.0778,471
2022-03-05 0:16,26.1,1037,1.94,18.3,0.0667,98.4
2022-03-05 0:20,29.9,216,5.28,17.4,0.0926,1282
2022-03-05 0:24,30.2,76.9,5.24,18,0.0852,1459
2022-03-05 0:28,28.4,68.5,5.67,16.6,0.0852,1471
2022-03-05 0:32,27.7,64.2,5.13,16.2,0.0852,1477
2022-03-05 0:36,30.8,81.4,6.29,17.9,0.0815,1453
2022-03-05 0:40,32.7,97.3,5.29,19.4,0.1,1434
2022-03-05 0:44,33.2,97.6,5.2,19.6,0.0963,1434
2022-03-05 0:48,27.5,64.3,4.36,15.2,0.0815,1479
2022-03-05 0:52,27.7,54.6,5.09,14.4,0.0852,1489
2022-03-05 0:56,25.1,50.8,4.09,13.8,0.107,1497
2022-03-05 1:00,24.4,49.8,4.53,13.1,0.0926,1500
2022-03-05 1:04,24.8,49.4,4.3,13.4,0.0741,1500
