1646468400,2022-03-05 8:20,43.4,69.8,3.27,17.5,0.0963,1460
1646468640,2022-03-05 8:24,42.8,69.7,3.09,17,0.0815,1462
1646468880,2022-03-05 8:28,42,68.5,3.41,16.3,0.111,1465
1646469120,2022-03-05 8:32,42.1,68.8,3.37,16.5,0.1,1464
1646469360,2022-03-05 8:36,44.1,70.7,3.33,18,0.0963,1458
1646469600,2022-03-05 8:40,42.5,69.6,2.99,16.8,0.1,1463
1646469840,2022-03-05 8:44,41.9,68.6,2.94,16.4,0.507,1465
1646470080,2022-03-05 8:48,41.9,68.6,3.12,16.3,0.0963,1465
1646470320,2022-03-05 8:52,42.5,69.6,3.1,16.9,0.0926,1463
1646470560,2022-03-05 8:56,42,68.8,3.09,16.6,0.1,1464
1646470800,2022-03-05 9:00,42.4,68.3,2.98,16.4,0.115,1465
1646471040,2022-03-05 9:04,41.7,68.2,3.05,16.3,0.1,1466
1646471280,2022-03-05 9:08,39.1,588,1.99,17.1,0.0963,823
1646471520,2022-03-05 9:12,37.5,876,1.88,29.8,0.0963,467
1646471760,2022-03-05 9:16,34.3,883,1.41,27.5,0.0815,372
1646472000,2022-03-05 9:20,41.8,69.2,3.89,16.7,0.0963,1463
1646472240,2022-03-05 9:24,43,69.9,3.26,17.3,0.0926,1461
1646472480,2022-03-05 9:28,44.2,71.5,3.17,18.6,0.111,1455
1646472720,2022-03-05 9:32,43.3,70.3,3.24,17.3,0.104,1461
1646472960,2022-03-05 9:36,42.5,69.1,3,16.7,0.104,1463
1646473200,2022-03-05 9:40,43.5,70.6,3.64,17.6,0.104,1459
1646473440,2022-03-05 9:44,43.2,69.5,3.15,17.1,0.1,1462
1646473680,2022-03-05 9:48,42,69,3.06,16.6,0.107,1464
1646473920,2022-03-05 9:52,42.8,69.7,3.11,17,0.119,1462
1646474160,2022-03-05 9:56,45.3,96.3,3.41,18.8,0.104,1431
1646474400,2022-03-05 10:00,42.7,69.4,3.07,16.6,0.115,1463
1646474640,2022-03-05 10:04,42.9,69.6,3.19,16.7,1.17,1461
1646474880,2022-03-05 10:08,38.9,588,2.27,17.1,0.107,819
1646475120,2022-03-05 10:12,39.4,838,2.82,18.9,0.107,503
1646475360,2022-03-05 10:16,42.9,76.1,3.26,17,0.104,1456
1646475600,2022-03-05 10:20,42.3,69,3.04,16.9,0.104,1463
1646475840,2022-03-05 10:24,42.9,70.2,3.23,17.4,0.107,1460
1646476080,2022-03-05 10:28,42.7,70,3.46,17.3,0.111,1461
1646476320,2022-03-05 10:32,42.6,69.4,3.19,17.2,0.0852,1462
1646476560,2022-03-05 10:36,42.7,69.7,3.91,17.1,0.111,1461
1646476800,2022-03-05 10:40,42.9,69.1,3.29,16.8,0.104,1463
1646477040,2022-03-05 10:44,42.9,69.5,3.3,17.2,0.115,1462
1646477280,2022-03-05 10:48,42.7,69.6,3.13,16.7,0.104,1463
1646477520,2022-03-05 10:52,42.9,69.5,3.09,17,0.107,1462
1646477760,2022-03-05 10:56,42.6,69.6,3.13,17,0.0926,1462
1646478000,2022-03-05 11:00,42.8,69.2,3.42,17.1,0.0963,1462
1646478240,2022-03-05 11:04,42.8,69.4,3.14,16.8,0.1,1463
1646478480,2022-03-05 11:08,40.6,600,2.3,18.8,0.104,832
1646478720,2022-03-05 11:12,41.4,859,2.45,19.8,0.0926,586
1646478960,2022-03-05 11:16,33.3,1048,0.841,16.9,0.0778,106
1646479200,2022-03-05 11:20,42.2,199,2.77,17,0.115,1325
1646479440,2022-03-05 11:24,42.8,69.7,2.97,16.9,0.1,1462
1646479680,2022-03-05 11:28,42.7,70,3.03,17.1,0.111,1462
1646479920,2022-03-05 11:32,42.7,69.9,3,16.9,0.104,1462
1646480160,2022-03-05 11:36,42.9,69.5,3.59,17.3,0.1,1461
1646480400,2022-03-05 11:40,43.5,69.9,2.97,17.5,0.507,1460
1646480640,2022-03-05 11:44,43.2,70,2.94,17.4,0.107,1460
1646480880,2022-03-05 11:48,43.3,69.7,11.1,17.3,0.111,1453
1646481120,2022-03-05 11:52,44.9,73.4,3.19,18.5,0.107,1454
1646481360,2022-03-05 11:56,42.7,69.1,3.23,17.1,0.0926,1462
1646481600,2022-03-05 12:00,43.5,70,3.07,17.6,0.1,1460
1646481840,2022-03-05 12:04,44.5,72,3.32,18.4,0.1,1455
1646482080,2022-03-05 12:08,39.4,569,2.28,17.7,0.1,845
1646482320,2022-03-05 12:12,38.7,819,2.14,18.4,0.0852,553
1646482560,2022-03-05 12:16,37.8,955,1.94,18.6,0.0889,384
1646482800,2022-03-05 12:20,44.8,112,3.04,18.5,0.0963,1415
1646483040,2022-03-05 12:24,44.7,72.4,3.66,18.9,0.111,1454
1646483280,2022-03-05 12:28,44.7,71.9,3.43,18.9,0.0963,1454
1646483520,2022-03-05 12:32,45.1,72.2,3.17,19.2,0.107,1446
1646483760,2022-03-05 12:36,45.8,73.7,3.27,19.9,0.115,1449
1646484000,2022-03-05 12:40,42.3,69.1,3.34,16.9,0.0889,1463
1646484240,2022-03-05 12:44,43.9,70.7,3.23,17.9,0.1,1458
1646484480,2022-03-05 12:48,40.8,66.9,3.03,16.1,0.0889,1469
1646484720,2022-03-05 12:52,40.3,66.1,2.9,15.5,0.493,1471
1646484960,2022-03-05 12:56,41.5,67.2,3.12,15.7,0.493,1469
1646485200,2022-03-05 13:00,40.2,65.8,2.97,15.4,0.0963,1471
1646485440,2022-03-05 13:04,41.2,67.1,3.52,16.3,0.104,1467
1646485680,2022-03-05 13:08,39.4,583,2.68,18.1,0.0778,869
1646485920,2022-03-05 13:12,38.8,943,2.29,17.5,0.1,510
1646486160,2022-03-05 13:16,31.6,1032,0.856,15.7,0.0889,134
1646486400,2022-03-05 13:20,40.9,158,2.97,16.1,0.0926,1367
1646486640,2022-03-05 13:24,40.4,66,3.01,15.4,0.0926,1471
1646486880,2022-03-05 13:28,41.6,67.5,3,16.3,0.107,1467
1646487120,2022-03-05 13:32,39.6,65.5,3.52,15,0.1,1473
1646487360,2022-03-05 13:36,39.7,65.2,3.03,15,0.0926,1473
1646487600,2022-03-05 13:40,46.3,74.4,2.98,19.2,0.1,1449
1646487840,2022-03-05 13:44,44.7,72.6,2.96,18.1,0.107,1455
1646488080,2022-03-05 13:48,42.6,69.3,3.54,16.6,0.111,1463
1646488320,2022-03-05 13:52,42.9,69.9,2.9,17,0.0963,1462
1646488560,2022-03-05 13:56,43,70.7,2.93,17.5,0.115,1460
1646488800,2022-03-05 14:00,43.1,71,3.09,17.6,0.104,1459
1646489040,2022-03-05 14:04,42.8,70.2,2.87,16.9,0.0926,1462
1646489280,2022-03-05 14:08,39.4,564,2.17,19.5,0.104,843
1646489520,2022-03-05 14:12,37.8,685,1.95,18.1,0.0925,707
1646489760,2022-03-05 14:16,34.3,1013,0.919,15.4,0.0741,127
1646490000,2022-03-05 14:20,40.5,157,2.94,16.1,0.1,1358
1646490240,2022-03-05 14:24,40.7,67.9,2.84,15.8,0.1,1468
1646490480,2022-03-05 14:28,40.7,68.2,2.9,15.8,0.107,1468
1646490720,2022-03-05 14:32,41.2,68.2,3.15,16.3,0.104,1466
1646490960,2022-03-05 14:36,41.4,68.1,2.92,16.1,0.0852,1467
1646491200,2022-03-05 14:40,40.9,67.4,3.3,15.8,0.0963,1468
1646491440,2022-03-05 14:44,41,67.8,2.99,15.7,0.0889,1468
1646491680,2022-03-05 14:48,41.8,69,3.07,16.5,1.21,1463
1646491920,2022-03-05 14:52,44.9,72.5,3.16,18.6,1.21,1453
1646492160,2022-03-05 14:56,46.5,74.1,3.12,19.7,0.119,1449
1646492400,2022-03-05 15:00,47.9,76.3,2.95,21,0.0778,1443
1646492640,2022-03-05 15:04,46.6,73.7,3.11,19.2,0.119,1451
1646492880,2022-03-05 15:08,40.8,587,2.2,20,0.0926,812
1646493120,2022-03-05 15:12,40.7,885,1.89,29.5,0.0926,484
1646493360,2022-03-05 15:16,35,979,1.02,17.6,0.0889,217
1646493600,2022-03-05 15:20,42.5,83.6,3.41,16.7,0.0852,1447
1646493840,2022-03-05 15:24,42.1,68.3,2.97,16.7,0.104,1465
1646494080,2022-03-05 15:28,42.1,67.9,3.54,16.4,0.104,1465
1646494320,2022-03-05 15:32,42,67.4,3.19,16.2,0.0963,1467
1646494560,2022-03-05 15:36,41.2,67.1,3.31,16.2,0.0963,1467
1646494800,2022-03-05 15:40,41.9,67,2.99,16.2,0.119,1468
1646495040,2022-03-05 15:44,42.4,68.3,2.86,16.8,0.0926,1464
1646495280,2022-03-05 15:48,41.6,67.1,3.24,16.5,0.111,1466
1646495520,2022-03-05 15:52,42.1,68.6,3.13,16.2,0.107,1465
1646495760,2022-03-05 15:56,41.8,68,2.94,16.3,0.104,1466
1646496000,2022-03-05 16:00,41.5,67.6,2.98,16.3,0.104,1466
1646496240,2022-03-05 16:04,41.4,67.8,2.9,16.2,0.104,1467
1646496480,2022-03-05 16:08,39.7,582,2.36,23.7,0.522,840
1646496720,2022-03-05 16:12,39.1,815,2.4,23.4,0.1,614
1646496960,2022-03-05 16:16,34.4,874,1.16,15.6,0.0815,311
1646497200,2022-03-05 16:20,41.4,67.6,3.34,16.1,0.0963,1467
1646497440,2022-03-05 16:24,42.2,68.8,3.04,16.6,0.0963,1465
1646497680,2022-03-05 16:28,41.5,68.1,3.02,16.3,0.0963,1466
1646497920,2022-03-05 16:32,41.5,68.1,3.01,16.2,0.111,1466
